experiment_type,experiment_id,name,category,numeric_value,display_value,unit,direction
evaluation,eval-task-x7h1g2-1784953058,detail.metrics.metrics.summary.r1,,0.15784216107674348,0.15784216107674348,,max
evaluation,eval-task-x7h1g2-1784953058,detail.metrics.metrics.summary.r2,,0.4418,0.4418,,max
evaluation,eval-task-x7h1g2-1784953058,detail.metrics.metrics.summary.r3,,0.15985130111524162,0.15985130111524162,,max
evaluation,eval-task-x7h1g2-1784953058,detail.metrics.metrics.summary.totalScore,,1.004789629439372,1.004789629439372,,max
evaluation,eval-task-x7h1g2-1784953058,detail.metrics.score,,1.004789629439372,1.004789629439372,,max
evaluation,eval-task-x7h1g2-1784953058,detail.score,,1.004789629439372,1.004789629439372,,max
evaluation,eval-task-x7h1g2-1784953058,score,,1.004789629439372,1.004789629439372,,max
evaluation,eval-task-xv9m1h-1784006857,detail.metrics.metrics.summary.r1,,0.15730485580365727,0.15730485580365727,,max
evaluation,eval-task-xv9m1h-1784006857,detail.metrics.metrics.summary.r2,,0.4361,0.4361,,max
evaluation,eval-task-xv9m1h-1784006857,detail.metrics.metrics.summary.r3,,0.137546468401487,0.137546468401487,,max
evaluation,eval-task-xv9m1h-1784006857,detail.metrics.metrics.summary.totalScore,,0.976247491452531,0.976247491452531,,max
evaluation,eval-task-xv9m1h-1784006857,detail.metrics.score,,0.976247491452531,0.976247491452531,,max
evaluation,eval-task-xv9m1h-1784006857,detail.score,,0.976247491452531,0.976247491452531,,max
evaluation,eval-task-xv9m1h-1784006857,score,,0.976247491452531,0.976247491452531,,max
evaluation,eval-task-y2934f-1785033451,detail.metrics.metrics.summary.r1,,0.16747319929555565,0.16747319929555565,,max
evaluation,eval-task-y2934f-1785033451,detail.metrics.metrics.summary.r2,,0.3933,0.3933,,max
evaluation,eval-task-y2934f-1785033451,detail.metrics.metrics.summary.r3,,0.13643122676579925,0.13643122676579925,,max
evaluation,eval-task-y2934f-1785033451,detail.metrics.metrics.summary.totalScore,,0.8198525096850483,0.8198525096850483,,max
evaluation,eval-task-y2934f-1785033451,detail.metrics.score,,0.8198525096850483,0.8198525096850483,,max
evaluation,eval-task-y2934f-1785033451,detail.score,,0.8198525096850483,0.8198525096850483,,max
evaluation,eval-task-y2934f-1785033451,score,,0.8198525096850483,0.8198525096850483,,max
evaluation,eval-task-y7crot-1785090366,detail.metrics.metrics.summary.r1,,0.15968300320132056,0.15968300320132056,,max
evaluation,eval-task-y7crot-1785090366,detail.metrics.metrics.summary.r2,,0.4119,0.4119,,max
evaluation,eval-task-y7crot-1785090366,detail.metrics.metrics.summary.r3,,0.15724907063197027,0.15724907063197027,,max
evaluation,eval-task-y7crot-1785090366,detail.metrics.metrics.summary.totalScore,,0.9741282410806776,0.9741282410806776,,max
evaluation,eval-task-y7crot-1785090366,detail.metrics.score,,0.9741282410806776,0.9741282410806776,,max
evaluation,eval-task-y7crot-1785090366,detail.score,,0.9741282410806776,0.9741282410806776,,max
evaluation,eval-task-y7crot-1785090366,score,,0.9741282410806776,0.9741282410806776,,max
evaluation,eval-task-yj0yko-1783260543,detail.metrics.metrics.summary.r1,,0.12368324489048192,0.12368324489048192,,max
evaluation,eval-task-yj0yko-1783260543,detail.metrics.metrics.summary.r2,,0.406,0.406,,max
evaluation,eval-task-yj0yko-1783260543,detail.metrics.metrics.summary.r3,,0.14349442379182156,0.14349442379182156,,max
evaluation,eval-task-yj0yko-1783260543,detail.metrics.metrics.summary.totalScore,,0.8264877732119202,0.8264877732119202,,max
evaluation,eval-task-yj0yko-1783260543,detail.metrics.score,,0.8264877732119202,0.8264877732119202,,max
evaluation,eval-task-yj0yko-1783260543,detail.score,,0.8264877732119202,0.8264877732119202,,max
evaluation,eval-task-yj0yko-1783260543,score,,0.8264877732119202,0.8264877732119202,,max
evaluation,eval-task-yz5g9l-1784425216,detail.metrics.metrics.summary.r1,,0.15631963961703269,0.15631963961703269,,max
evaluation,eval-task-yz5g9l-1784425216,detail.metrics.metrics.summary.r2,,0.4585999999999999,0.4585999999999999,,max
evaluation,eval-task-yz5g9l-1784425216,detail.metrics.metrics.summary.r3,,0.13680297397769517,0.13680297397769517,,max
evaluation,eval-task-yz5g9l-1784425216,detail.metrics.metrics.summary.totalScore,,0.9663567599361912,0.9663567599361912,,max
evaluation,eval-task-yz5g9l-1784425216,detail.metrics.score,,0.9663567599361912,0.9663567599361912,,max
evaluation,eval-task-yz5g9l-1784425216,detail.score,,0.9663567599361913,0.9663567599361913,,max
evaluation,eval-task-yz5g9l-1784425216,score,,0.9663567599361913,0.9663567599361913,,max
evaluation,eval-task-yzhodd-1783237380,detail.metrics.metrics.summary.r1,,0.12303468528348303,0.12303468528348303,,max
evaluation,eval-task-yzhodd-1783237380,detail.metrics.metrics.summary.r2,,0.3793,0.3793,,max
evaluation,eval-task-yzhodd-1783237380,detail.metrics.metrics.summary.r3,,0.14386617100371746,0.14386617100371746,,max
evaluation,eval-task-yzhodd-1783237380,detail.metrics.metrics.summary.totalScore,,0.860835002628664,0.860835002628664,,max
evaluation,eval-task-yzhodd-1783237380,detail.metrics.score,,0.860835002628664,0.860835002628664,,max
evaluation,eval-task-yzhodd-1783237380,detail.score,,0.860835002628664,0.860835002628664,,max
evaluation,eval-task-yzhodd-1783237380,score,,0.860835002628664,0.860835002628664,,max
evaluation,eval-task-z9g12b-1784392471,detail.metrics.metrics.summary.r1,,0.15644077726683553,0.15644077726683553,,max
evaluation,eval-task-z9g12b-1784392471,detail.metrics.metrics.summary.r2,,0.44109999999999994,0.44109999999999994,,max
evaluation,eval-task-z9g12b-1784392471,detail.metrics.metrics.summary.r3,,0.14014869888475837,0.14014869888475837,,max
evaluation,eval-task-z9g12b-1784392471,detail.metrics.metrics.summary.totalScore,,0.9829856433989806,0.9829856433989806,,max
evaluation,eval-task-z9g12b-1784392471,detail.metrics.score,,0.9829856433989806,0.9829856433989806,,max
evaluation,eval-task-z9g12b-1784392471,detail.score,,0.9829856433989806,0.9829856433989806,,max
evaluation,eval-task-z9g12b-1784392471,score,,0.9829856433989806,0.9829856433989806,,max
evaluation,eval-task-zcb312-1783125657,detail.metrics.metrics.summary.r1,,0.11769947350375878,0.11769947350375878,,max
evaluation,eval-task-zcb312-1783125657,detail.metrics.metrics.summary.r2,,0.4002,0.4002,,max
evaluation,eval-task-zcb312-1783125657,detail.metrics.metrics.summary.r3,,0.14349442379182156,0.14349442379182156,,max
evaluation,eval-task-zcb312-1783125657,detail.metrics.metrics.summary.totalScore,,0.8453660227311204,0.8453660227311204,,max
evaluation,eval-task-zcb312-1783125657,detail.metrics.score,,0.8453660227311204,0.8453660227311204,,max
evaluation,eval-task-zcb312-1783125657,detail.score,,0.8453660227311204,0.8453660227311204,,max
evaluation,eval-task-zcb312-1783125657,score,,0.8453660227311204,0.8453660227311204,,max
evaluation,eval-task-zjufuc-1784000022,detail.metrics.metrics.summary.r1,,0.15683570162717397,0.15683570162717397,,max
evaluation,eval-task-zjufuc-1784000022,detail.metrics.metrics.summary.r2,,0.439,0.439,,max
evaluation,eval-task-zjufuc-1784000022,detail.metrics.metrics.summary.r3,,0.13791821561338288,0.13791821561338288,,max
evaluation,eval-task-zjufuc-1784000022,detail.metrics.metrics.summary.totalScore,,0.9790500844879436,0.9790500844879436,,max
evaluation,eval-task-zjufuc-1784000022,detail.metrics.score,,0.9790500844879436,0.9790500844879436,,max
evaluation,eval-task-zjufuc-1784000022,detail.score,,0.9790500844879436,0.9790500844879436,,max
evaluation,eval-task-zjufuc-1784000022,score,,0.9790500844879436,0.9790500844879436,,max
evaluation,eval-task-zydjg4-1785339553,detail.metrics.metrics.summary.r1,,0.16028454734148603,0.16028454734148603,,max
evaluation,eval-task-zydjg4-1785339553,detail.metrics.metrics.summary.r2,,0.43559999999999993,0.43559999999999993,,max
evaluation,eval-task-zydjg4-1785339553,detail.metrics.metrics.summary.r3,,0.1591078066914498,0.1591078066914498,,max
evaluation,eval-task-zydjg4-1785339553,detail.metrics.metrics.summary.totalScore,,1.0002885212803223,1.0002885212803223,,max
evaluation,eval-task-zydjg4-1785339553,detail.metrics.score,,1.0002885212803223,1.0002885212803223,,max
evaluation,eval-task-zydjg4-1785339553,detail.score,,1.0002885212803225,1.0002885212803225,,max
evaluation,eval-task-zydjg4-1785339553,score,,1.0002885212803225,1.0002885212803225,,max
finetune,train-task-19q72l-1785148776,eval_loss.train-task-19q72l-1785148776,,1.0256056785583496,1.0256056785583496,,min
finetune,train-task-19q72l-1785148776,learning_rate.train-task-19q72l-1785148776,,5e-07,5e-07,,max
finetune,train-task-19q72l-1785148776,percentage.train-task-19q72l-1785148776,,100.0,100.0,,max
finetune,train-task-19q72l-1785148776,train_loss.train-task-19q72l-1785148776,,0.43619686365127563,0.43619686365127563,,min
finetune,train-task-nqao6d-1785002348,eval_loss.train-task-nqao6d-1785002348,,0.8899376392364502,0.8899376392364502,,min
finetune,train-task-nqao6d-1785002348,learning_rate.train-task-nqao6d-1785002348,,1.3220720466722292e-10,1.3220720466722292e-10,,max
finetune,train-task-nqao6d-1785002348,percentage.train-task-nqao6d-1785002348,,100.0,100.0,,max
finetune,train-task-nqao6d-1785002348,train_loss.train-task-nqao6d-1785002348,,0.9368224143981934,0.9368224143981934,,min
